order,quantity,product
fd804ab1-fa33-49b5-97a4-5c29d28a5101,3,579f4cd0-1f45-49d2-af55-9ab2b72c3b35
c49ed1e6-c56b-4681-bef8-cf8d99404832,1,80eda933-749d-4fc6-91d5-613d29eb126f
5a00119e-674a-4f04-8b87-d8d48129a771,1,e18f33a6-b89a-4fbc-82ad-ccba5bb261cc
09431ff6-b550-4301-8d46-fde372e87af9,4,e18f33a6-b89a-4fbc-82ad-ccba5bb261cc
09fc1bc7-215a-4987-96a1-9e3e079a3707,3,b66a7143-c18a-43bb-b5dc-06bb5d1d3160
3772cac5-2ea2-4278-9166-f0703935a671,1,80eda933-749d-4fc6-91d5-613d29eb126f
8502b2de-ada6-4a20-8625-092835744bd8,2,b66a7143-c18a-43bb-b5dc-06bb5d1d3160
fafde59f-fc4a-4d5f-865e-ff13c8ab6d06,4,b66a7143-c18a-43bb-b5dc-06bb5d1d3160
0a5be7a1-f4b1-4833-b4fa-72a9276c63bf,4,74aeb414-e3dd-4e8a-beef-0fa45225214d
9da202ba-64b2-4c8c-bab7-7cfc56a3410c,1,b66a7143-c18a-43bb-b5dc-06bb5d1d3160
3772cac5-2ea2-4278-9166-f0703935a671,2,64d39754-03e4-4fa0-b1ea-5f4293315f67
db46d023-4a2b-43f2-aac8-d9d73284eddc,2,6f3a3072-a24d-4d11-9cef-25b0b5f8a4af
b3cb4101-b1c4-40d0-89e6-a029f1dcce5b,2,58b575f2-2192-4a53-9d21-df9a0c14fc25
cf9e7988-a925-4015-baf3-7a0f9e494291,2,843b6553-dc6a-4fc4-bceb-02cd39af0168
e77a9f5e-a3d7-4eed-ba0b-50893cb38f00,4,05df0866-1a66-41d8-9ed7-e2bbcddd6a3d
2bfad5b6-b4ad-47e2-a316-8b7dc7fbc246,1,05df0866-1a66-41d8-9ed7-e2bbcddd6a3d
0db4263a-5b43-488c-b9d8-9592c9f4d549,1,b66a7143-c18a-43bb-b5dc-06bb5d1d3160
86302f5c-4879-4056-8c99-b3721e83829d,4,e18f33a6-b89a-4fbc-82ad-ccba5bb261cc
7edd0cc1-e72c-4463-86c9-e7758c6fd2f6,1,579f4cd0-1f45-49d2-af55-9ab2b72c3b35
b10167f6-1753-4208-b79b-cba9ace4b6be,3,5ceddd13-cf00-481f-9285-8340ab95d06d
841074bf-571a-43a6-963c-ba7cbdb26c85,1,35550082-a52d-4301-8f06-05b30f6f3616
5f16fb3f-aa26-4cdc-8de6-e86c96dc842f,3,b66a7143-c18a-43bb-b5dc-06bb5d1d3160
58d89e41-48a4-49a5-944e-28b4e349288d,2,5ceddd13-cf00-481f-9285-8340ab95d06d
667f2f4e-4262-425d-bf66-9b600af692a6,1,5b50b820-1d0a-4231-9422-75e7f6b0cecf
b6d916e6-da31-4145-9edd-8fc76677b55b,4,5ceddd13-cf00-481f-9285-8340ab95d06d
911cf158-a9f8-47f9-a8f0-900b113fc41a,3,74aeb414-e3dd-4e8a-beef-0fa45225214d
df91aa85-bfc7-4c31-93ef-4cee8d00a343,4,55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3
1747e0c2-2649-4b8b-8048-540425302a8f,4,5ceddd13-cf00-481f-9285-8340ab95d06d
85a88715-9eef-486b-9494-82989ee3b483,4,37e0062f-bd15-4c3e-b272-558a86d90598
59c79883-a968-49af-833b-7305f181c669,1,55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3
44f19d9b-6f8d-4c04-8c1e-ee05a171a48a,3,d3e228db-8ca5-42ad-bb0a-2148e876cc59
b3773cdd-b925-4eda-906c-57fa5d0e5a55,4,579f4cd0-1f45-49d2-af55-9ab2b72c3b35
e1ecd50e-033d-4d0c-bcff-137c2eb494dd,1,58b575f2-2192-4a53-9d21-df9a0c14fc25
a5030657-135a-454a-b17e-1014c1b53852,4,35550082-a52d-4301-8f06-05b30f6f3616
ec9be902-7557-431c-824d-5c157c191697,3,c7050c3b-a898-424d-8d98-ab0aaad7bef4
47254e22-09a8-4661-b2db-1a7e8d80b746,4,c7050c3b-a898-424d-8d98-ab0aaad7bef4
859841a2-a2fa-4d7b-a749-8cd37b31b1ed,2,58b575f2-2192-4a53-9d21-df9a0c14fc25
6abeb560-cfb9-4726-8d7d-612f3cd3763e,3,689fb64e-a4a2-45c5-b9f2-480c2155624d
58d89e41-48a4-49a5-944e-28b4e349288d,3,bb19d194-e1bd-4358-819e-cd1f1b401c0c
c49ed1e6-c56b-4681-bef8-cf8d99404832,4,615695d3-8ffd-4850-bcf7-944cf6d3685b
c20d15c3-b463-49d9-a114-905c83bbf357,1,e5ee99b6-519f-4218-8b41-62f48f59f700
27897d11-f7a3-424a-bc4b-50c0487d12d1,1,c17e63f7-0d28-4a95-8248-b01ea354840e
b2b891d1-56c5-4876-a24f-a7961b3e1b3b,3,689fb64e-a4a2-45c5-b9f2-480c2155624d
5dbde056-632e-484a-a30b-67665cec51ee,4,b86ae24b-6f59-47e8-8adc-b17d88cbd367
1e68f64e-1365-489e-8cf4-b56f8cf13fd7,2,b86ae24b-6f59-47e8-8adc-b17d88cbd367
4fe7882d-a063-4afc-95c5-a80430305a22,1,e5ee99b6-519f-4218-8b41-62f48f59f700
59c79883-a968-49af-833b-7305f181c669,3,6f3a3072-a24d-4d11-9cef-25b0b5f8a4af
a11ec73d-efcb-4918-be37-fa6f812d22de,4,b86ae24b-6f59-47e8-8adc-b17d88cbd367
d9ec4e76-e7c0-4457-b6e2-a025abea6b9a,1,74aeb414-e3dd-4e8a-beef-0fa45225214d
dc3c0681-9e42-4041-a2eb-576324037da3,2,58b575f2-2192-4a53-9d21-df9a0c14fc25
290e43d7-2768-47e8-9037-94d08ddc4345,3,e706ab70-b396-4d30-a6b2-a1ccf3625b52
aafb9fbd-56e1-4dcc-b6b2-a3fd91381bb6,1,55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3
08cbcbdc-781b-434d-a70b-4955117596a1,2,e5ee99b6-519f-4218-8b41-62f48f59f700
5b8caca4-14fb-4813-b0bc-b768c8217a19,4,35550082-a52d-4301-8f06-05b30f6f3616
38893be1-b3c0-4460-ab69-f83f6ac95c6a,3,e5ee99b6-519f-4218-8b41-62f48f59f700
f9d41e2a-81fa-400d-930f-a960c3135db9,2,e2e78dfc-f25c-4fec-a002-8e280d61a2f2
8a4b88e8-7b27-4023-8134-93c6b05b2c6e,2,fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80
a86318cc-892b-4ea0-a031-da15ad2e52ed,1,5ceddd13-cf00-481f-9285-8340ab95d06d
f61a095b-7537-4869-aeff-1433277fa898,3,5ceddd13-cf00-481f-9285-8340ab95d06d
e1ecd50e-033d-4d0c-bcff-137c2eb494dd,2,e2e78dfc-f25c-4fec-a002-8e280d61a2f2
f4b472f8-f344-4abe-a7dd-5b3cc983301b,4,bb19d194-e1bd-4358-819e-cd1f1b401c0c
f684e5fd-154c-4b52-9b35-1ccc7e74190f,3,35550082-a52d-4301-8f06-05b30f6f3616
e60286de-ae1c-4427-8b3c-3f019e93ac7a,4,a88a23ef-679c-4743-b151-dc7722040d8c
8742e74e-c54e-4264-a3f2-7dd301072523,1,37e0062f-bd15-4c3e-b272-558a86d90598
3dd8be7e-c2c0-4141-953f-1ce79cff87b8,2,c7050c3b-a898-424d-8d98-ab0aaad7bef4
778f8864-d993-4118-b7d6-1ea836ec6791,3,e18f33a6-b89a-4fbc-82ad-ccba5bb261cc
ec9be902-7557-431c-824d-5c157c191697,4,e18f33a6-b89a-4fbc-82ad-ccba5bb261cc
273c575f-a41c-428f-80b0-a97985793b00,2,e706ab70-b396-4d30-a6b2-a1ccf3625b52
4c128667-aa7c-41be-b9dd-bb5a1164e6f0,3,80eda933-749d-4fc6-91d5-613d29eb126f
2434b44d-0df9-4d54-99ad-e259cbf9efa6,3,05df0866-1a66-41d8-9ed7-e2bbcddd6a3d
fae3a36e-1707-441b-8ff8-7b6afeb278f6,4,58b575f2-2192-4a53-9d21-df9a0c14fc25
b245fe74-2070-4203-848c-85d4b59f8eef,2,58b575f2-2192-4a53-9d21-df9a0c14fc25
671aa103-6918-4d9a-89f6-3bd3861f4a9b,1,6f3a3072-a24d-4d11-9cef-25b0b5f8a4af
2a4ce69d-8db6-48d7-b48f-719d09b0b91f,3,64d39754-03e4-4fa0-b1ea-5f4293315f67
bb219a8e-f747-4cc5-ac19-9f505baed9ff,2,c7050c3b-a898-424d-8d98-ab0aaad7bef4
4c128667-aa7c-41be-b9dd-bb5a1164e6f0,3,e18f33a6-b89a-4fbc-82ad-ccba5bb261cc
a5030657-135a-454a-b17e-1014c1b53852,4,64d39754-03e4-4fa0-b1ea-5f4293315f67
2bfad5b6-b4ad-47e2-a316-8b7dc7fbc246,1,e8b6528e-a830-4d03-a027-473b411c7f02
0f3fb208-95e1-4d3b-8f09-ae6088d41938,4,615695d3-8ffd-4850-bcf7-944cf6d3685b
915a50e8-2ca3-434b-aacb-7d633ba1bef1,1,35550082-a52d-4301-8f06-05b30f6f3616
8b006054-ad90-49c4-9685-2adabaf29fcc,2,b86ae24b-6f59-47e8-8adc-b17d88cbd367
5b8caca4-14fb-4813-b0bc-b768c8217a19,3,e5ee99b6-519f-4218-8b41-62f48f59f700
32726aa6-2175-4fc7-856b-512f61c70dc1,2,bb19d194-e1bd-4358-819e-cd1f1b401c0c
942af8de-9bef-48e3-8fda-2341f20d2fbe,3,b86ae24b-6f59-47e8-8adc-b17d88cbd367
f0f5f852-5c81-4f33-a415-15b660486918,2,be49171b-9f72-4fc9-bf7a-9a52e259836b
7db78274-d998-408b-9c97-83f22373c9ea,1,fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80
5741e351-3124-4de7-9dff-01a448e7dfd4,4,b66a7143-c18a-43bb-b5dc-06bb5d1d3160
e24985f3-2fb3-456e-a1aa-aaf88f490d70,1,e8b6528e-a830-4d03-a027-473b411c7f02
e42ba9a9-986a-4f00-8dd2-5cf8462c74ea,3,579f4cd0-1f45-49d2-af55-9ab2b72c3b35
03b5ede7-4f3e-4d17-a326-be5e27338501,4,c17e63f7-0d28-4a95-8248-b01ea354840e
175d8fb5-2c45-45b5-9fe3-7b3987d05b2d,4,579f4cd0-1f45-49d2-af55-9ab2b72c3b35
62f9cc25-a60a-4a87-a7d8-79f9f70ef6a3,4,fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80
2a4ce69d-8db6-48d7-b48f-719d09b0b91f,4,be49171b-9f72-4fc9-bf7a-9a52e259836b
da8cbe31-46f8-4b5c-806a-11ba9c40df9a,3,4cda01b9-62e2-46c5-830f-b7f262a58fb1
967f96c9-adcf-4304-9295-73a9766fe51f,2,c17e63f7-0d28-4a95-8248-b01ea354840e
d6ae6182-1c85-4b8e-a7a0-d150b08cab27,4,35550082-a52d-4301-8f06-05b30f6f3616
c23de9da-73a2-437f-a2c2-bd257bc692c3,4,e8b6528e-a830-4d03-a027-473b411c7f02
19c066e5-c505-4814-8e68-ac6ab2971a67,2,d3e228db-8ca5-42ad-bb0a-2148e876cc59
871d9861-ea19-47a1-950d-c3198128acef,3,579f4cd0-1f45-49d2-af55-9ab2b72c3b35
ba9fa0c5-4631-42dc-9e4f-1dbbaafcb85c,2,e5ee99b6-519f-4218-8b41-62f48f59f700
3772cac5-2ea2-4278-9166-f0703935a671,1,be49171b-9f72-4fc9-bf7a-9a52e259836b
1747e0c2-2649-4b8b-8048-540425302a8f,4,b86ae24b-6f59-47e8-8adc-b17d88cbd367
15f26002-ee82-4855-a9d7-d55ff3f1a85b,3,5b50b820-1d0a-4231-9422-75e7f6b0cecf
912c0b79-532d-4710-bf23-0f9e227b5864,2,80eda933-749d-4fc6-91d5-613d29eb126f
88971e55-2d81-493c-bd7f-2e1efc4c0153,1,615695d3-8ffd-4850-bcf7-944cf6d3685b
8385cfcd-2b3f-443a-a676-9756f7eb5404,1,bb19d194-e1bd-4358-819e-cd1f1b401c0c
53aa67bb-9718-44bf-8b08-dc5e853a7166,1,e18f33a6-b89a-4fbc-82ad-ccba5bb261cc
265f9aae-561a-4232-a78a-7052466e46b7,2,74aeb414-e3dd-4e8a-beef-0fa45225214d
b3cb4101-b1c4-40d0-89e6-a029f1dcce5b,1,c17e63f7-0d28-4a95-8248-b01ea354840e
4650242f-8513-49dd-b2e8-4df3c388fd22,3,55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3
2db8d59b-1470-4cd3-8be6-c96a82480240,3,74aeb414-e3dd-4e8a-beef-0fa45225214d
cc2d40a9-dc85-481f-b027-9d1198187b70,4,c17e63f7-0d28-4a95-8248-b01ea354840e
d1f27bac-ff50-489e-a5e0-12fd99fcf3e8,2,fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80
d13a5859-35dd-4e23-9601-6bfef26a0ded,4,579f4cd0-1f45-49d2-af55-9ab2b72c3b35
5f078a73-bc4b-4231-9c91-144060234d49,4,b86ae24b-6f59-47e8-8adc-b17d88cbd367
7cbec68e-07c8-4476-86b4-90549db95454,4,6f3a3072-a24d-4d11-9cef-25b0b5f8a4af
6056966f-4515-4b6c-b1a6-7f55ca774b78,2,35550082-a52d-4301-8f06-05b30f6f3616
ba9fa0c5-4631-42dc-9e4f-1dbbaafcb85c,4,5ceddd13-cf00-481f-9285-8340ab95d06d
b9523b83-4b6f-41d3-8681-b946313ac6c3,1,74aeb414-e3dd-4e8a-beef-0fa45225214d
a11ec73d-efcb-4918-be37-fa6f812d22de,4,e8b6528e-a830-4d03-a027-473b411c7f02
8f024856-4bf8-4117-81ac-d61f62c91158,1,843b6553-dc6a-4fc4-bceb-02cd39af0168
97c51e08-8026-44cb-af4b-15f8011e4931,4,b86ae24b-6f59-47e8-8adc-b17d88cbd367
b3bbc1b2-11bf-4a7f-8424-8c6fb14d753b,1,be49171b-9f72-4fc9-bf7a-9a52e259836b
93a40bfd-c161-47be-8659-714ca706b514,2,e18f33a6-b89a-4fbc-82ad-ccba5bb261cc
f4b472f8-f344-4abe-a7dd-5b3cc983301b,1,579f4cd0-1f45-49d2-af55-9ab2b72c3b35
d9cc0f2f-0be3-4cfc-bec0-fd97eb7977d6,2,579f4cd0-1f45-49d2-af55-9ab2b72c3b35
35b4cbc7-b92f-400f-b292-8494dbb23567,2,74aeb414-e3dd-4e8a-beef-0fa45225214d
bbd9db3c-9553-43b8-8223-c8d204ba5129,2,e18f33a6-b89a-4fbc-82ad-ccba5bb261cc
a2c0226b-46d1-4100-9eff-f9d5b3255850,2,5b50b820-1d0a-4231-9422-75e7f6b0cecf
03b5ede7-4f3e-4d17-a326-be5e27338501,4,37e0062f-bd15-4c3e-b272-558a86d90598
03b5ede7-4f3e-4d17-a326-be5e27338501,4,80eda933-749d-4fc6-91d5-613d29eb126f
b9523b83-4b6f-41d3-8681-b946313ac6c3,1,58b575f2-2192-4a53-9d21-df9a0c14fc25
8329a65b-7ddf-4250-aeee-bd625f8a401a,3,5b50b820-1d0a-4231-9422-75e7f6b0cecf
88971e55-2d81-493c-bd7f-2e1efc4c0153,2,80eda933-749d-4fc6-91d5-613d29eb126f
942af8de-9bef-48e3-8fda-2341f20d2fbe,2,4cda01b9-62e2-46c5-830f-b7f262a58fb1
1be71a60-1e61-4b97-aa13-1a6886f50ef3,4,35550082-a52d-4301-8f06-05b30f6f3616
a11ec73d-efcb-4918-be37-fa6f812d22de,1,55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3
f6eed630-9b01-4f64-81eb-f13be001f2b6,3,5ceddd13-cf00-481f-9285-8340ab95d06d
1e5fa971-3c0e-4ae8-b5bb-63d6176b82b2,2,843b6553-dc6a-4fc4-bceb-02cd39af0168
630bc8fb-239e-49e8-9911-90f5ee5637c6,4,579f4cd0-1f45-49d2-af55-9ab2b72c3b35
497e5ef8-5bf6-424c-9d05-f5a467c2d23a,2,e18f33a6-b89a-4fbc-82ad-ccba5bb261cc
2db8d59b-1470-4cd3-8be6-c96a82480240,2,d3e228db-8ca5-42ad-bb0a-2148e876cc59
ea907a0e-c27d-4d44-878c-1d2a9e54b740,1,fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80
12c0a32d-2471-465f-9337-14b221af4fc3,3,689fb64e-a4a2-45c5-b9f2-480c2155624d
5f994f7e-2e13-4720-99ed-cfbdcdfd6e2a,3,80eda933-749d-4fc6-91d5-613d29eb126f
80768346-2426-4f4a-a8ba-4f7768139f94,3,c7050c3b-a898-424d-8d98-ab0aaad7bef4
e42ba9a9-986a-4f00-8dd2-5cf8462c74ea,4,bb19d194-e1bd-4358-819e-cd1f1b401c0c
9f640f78-93eb-46d3-b4c8-41ef69b03d8b,3,e8b6528e-a830-4d03-a027-473b411c7f02
8f024856-4bf8-4117-81ac-d61f62c91158,1,05df0866-1a66-41d8-9ed7-e2bbcddd6a3d
1eb77dda-3387-4242-ba28-0b371ea785cf,2,fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80
692abf44-42fb-4cd3-8076-d9346d57211c,2,05df0866-1a66-41d8-9ed7-e2bbcddd6a3d
42ec61e5-e1ff-4dee-b507-3e466e5d1768,3,74aeb414-e3dd-4e8a-beef-0fa45225214d
44f19d9b-6f8d-4c04-8c1e-ee05a171a48a,1,615695d3-8ffd-4850-bcf7-944cf6d3685b
ba9fa0c5-4631-42dc-9e4f-1dbbaafcb85c,4,74aeb414-e3dd-4e8a-beef-0fa45225214d
29d20dcd-d0c4-4bca-a52d-fc9363b5d7c6,2,be49171b-9f72-4fc9-bf7a-9a52e259836b
b6d916e6-da31-4145-9edd-8fc76677b55b,2,35550082-a52d-4301-8f06-05b30f6f3616
c46b8091-59e1-49de-a505-f1c98023a65a,2,58b575f2-2192-4a53-9d21-df9a0c14fc25
96a0cf17-5d93-4476-b836-ec6c8c7a9b21,2,e2e78dfc-f25c-4fec-a002-8e280d61a2f2
12a416f6-08d4-4db5-953e-d683ca9081f6,2,37e0062f-bd15-4c3e-b272-558a86d90598
8899a38e-2c99-46ea-adb4-526c3a1fac38,4,64d39754-03e4-4fa0-b1ea-5f4293315f67
4a67cffa-e7bc-4d30-bc97-f2c9a71334d1,1,e5ee99b6-519f-4218-8b41-62f48f59f700
f9cdbb13-c633-4867-bcb0-284d9a583781,4,55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3
937b130d-c75f-47c6-913f-ca7717e82dae,1,c17e63f7-0d28-4a95-8248-b01ea354840e
fe1144d9-15c7-4d10-a533-fee0c06b0bcb,3,615695d3-8ffd-4850-bcf7-944cf6d3685b
2ebd594f-3b44-4b66-87f0-5b2c321086d1,1,37e0062f-bd15-4c3e-b272-558a86d90598
f67806e3-1791-404d-a445-6467318f3a0d,4,55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3
0669a520-9c7e-424d-a279-ee96f6f25aec,1,e8b6528e-a830-4d03-a027-473b411c7f02
906ac891-d7a7-4d50-b4c6-c982fae2fc2d,1,b66a7143-c18a-43bb-b5dc-06bb5d1d3160
59c79883-a968-49af-833b-7305f181c669,1,80eda933-749d-4fc6-91d5-613d29eb126f
53aa67bb-9718-44bf-8b08-dc5e853a7166,4,e5ee99b6-519f-4218-8b41-62f48f59f700
1829f967-79c8-4998-ba9f-9d381728cedd,3,05df0866-1a66-41d8-9ed7-e2bbcddd6a3d
27897d11-f7a3-424a-bc4b-50c0487d12d1,4,fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80
ba6390f1-e352-4fd5-9f1e-b350214c4124,4,fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80
f3ab84e6-dec5-43b4-9aa7-45b9988bff58,2,d3e228db-8ca5-42ad-bb0a-2148e876cc59
a11ec73d-efcb-4918-be37-fa6f812d22de,1,5ceddd13-cf00-481f-9285-8340ab95d06d
80768346-2426-4f4a-a8ba-4f7768139f94,2,e18f33a6-b89a-4fbc-82ad-ccba5bb261cc
84aac39f-68ae-4e5f-a2c7-b5ad0b820a09,1,5b50b820-1d0a-4231-9422-75e7f6b0cecf
fa41614e-38dc-4cfb-ade8-4ffb9d1fed72,3,35550082-a52d-4301-8f06-05b30f6f3616
e86dab74-f840-482c-b833-0e60b4e58a27,1,6f3a3072-a24d-4d11-9cef-25b0b5f8a4af
265f9aae-561a-4232-a78a-7052466e46b7,4,e2e78dfc-f25c-4fec-a002-8e280d61a2f2
0ac61965-6392-4fe3-bb4f-292438c37de0,2,c17e63f7-0d28-4a95-8248-b01ea354840e
3895ef3d-4e4f-4793-ba7f-66743b7a7d39,2,5b50b820-1d0a-4231-9422-75e7f6b0cecf
fed6ed02-4791-48e0-8cc4-c127dceca8ca,1,5ceddd13-cf00-481f-9285-8340ab95d06d
b3bbc1b2-11bf-4a7f-8424-8c6fb14d753b,3,5b50b820-1d0a-4231-9422-75e7f6b0cecf
b245fe74-2070-4203-848c-85d4b59f8eef,3,5ceddd13-cf00-481f-9285-8340ab95d06d
529bcc4d-8fcc-42b5-b4c5-a0e2c8886686,4,579f4cd0-1f45-49d2-af55-9ab2b72c3b35
273c575f-a41c-428f-80b0-a97985793b00,3,e8b6528e-a830-4d03-a027-473b411c7f02
7edd0cc1-e72c-4463-86c9-e7758c6fd2f6,1,be49171b-9f72-4fc9-bf7a-9a52e259836b
ef4b32fb-3859-441a-a4cc-1ca197f78aeb,1,4cda01b9-62e2-46c5-830f-b7f262a58fb1
0322c87a-dccc-4c1d-a639-2404c00c7871,3,c7050c3b-a898-424d-8d98-ab0aaad7bef4
a7cf9a95-2f89-4c41-bc7d-1ba891946f76,2,689fb64e-a4a2-45c5-b9f2-480c2155624d
095cd54c-8568-4245-9d7a-9c2f79c6a19e,2,689fb64e-a4a2-45c5-b9f2-480c2155624d
9da202ba-64b2-4c8c-bab7-7cfc56a3410c,1,80eda933-749d-4fc6-91d5-613d29eb126f
03b5ede7-4f3e-4d17-a326-be5e27338501,3,e8b6528e-a830-4d03-a027-473b411c7f02
967f96c9-adcf-4304-9295-73a9766fe51f,1,74aeb414-e3dd-4e8a-beef-0fa45225214d
4650242f-8513-49dd-b2e8-4df3c388fd22,4,fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80
29feab11-0894-43f4-bb2b-502453a49f23,4,4cda01b9-62e2-46c5-830f-b7f262a58fb1
29d20dcd-d0c4-4bca-a52d-fc9363b5d7c6,3,5ceddd13-cf00-481f-9285-8340ab95d06d
630bc8fb-239e-49e8-9911-90f5ee5637c6,2,e5ee99b6-519f-4218-8b41-62f48f59f700
667f2f4e-4262-425d-bf66-9b600af692a6,1,74aeb414-e3dd-4e8a-beef-0fa45225214d
d6ae6182-1c85-4b8e-a7a0-d150b08cab27,1,c7050c3b-a898-424d-8d98-ab0aaad7bef4
f9d41e2a-81fa-400d-930f-a960c3135db9,2,c7050c3b-a898-424d-8d98-ab0aaad7bef4
692abf44-42fb-4cd3-8076-d9346d57211c,1,fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80
290e43d7-2768-47e8-9037-94d08ddc4345,2,bb19d194-e1bd-4358-819e-cd1f1b401c0c
f41a7205-5a93-4d93-8988-ad1ee619ae2a,1,64d39754-03e4-4fa0-b1ea-5f4293315f67
38c516e8-b23a-493a-8a5c-bf7b2b9ea995,3,64d39754-03e4-4fa0-b1ea-5f4293315f67
38893be1-b3c0-4460-ab69-f83f6ac95c6a,1,c17e63f7-0d28-4a95-8248-b01ea354840e
5f078a73-bc4b-4231-9c91-144060234d49,3,64d39754-03e4-4fa0-b1ea-5f4293315f67
01e059c6-9aee-4dfe-b5b5-8c403bb21a82,3,689fb64e-a4a2-45c5-b9f2-480c2155624d
c5a71045-9dfe-4345-8021-200a01481367,1,689fb64e-a4a2-45c5-b9f2-480c2155624d
b4eec587-6bca-4b2a-b3d3-ef2db72c4a4f,3,e8b6528e-a830-4d03-a027-473b411c7f02
9d24b74d-0aaf-45ab-954e-5d8e435a3366,3,579f4cd0-1f45-49d2-af55-9ab2b72c3b35
8a4b88e8-7b27-4023-8134-93c6b05b2c6e,1,bb19d194-e1bd-4358-819e-cd1f1b401c0c
c98cb399-9f31-47e9-8394-80b6962cbdae,2,6f3a3072-a24d-4d11-9cef-25b0b5f8a4af
aab22458-eebe-4f90-b563-d1eda139e78d,2,843b6553-dc6a-4fc4-bceb-02cd39af0168
eb047506-bf59-4d29-b134-6a9d80235f3f,2,c17e63f7-0d28-4a95-8248-b01ea354840e
b10167f6-1753-4208-b79b-cba9ace4b6be,2,4cda01b9-62e2-46c5-830f-b7f262a58fb1
0ec01f36-fc49-456b-8ca5-7a7d5ea50df5,1,64d39754-03e4-4fa0-b1ea-5f4293315f67
7023672d-7f59-4b86-be86-4d4621ad06ae,2,579f4cd0-1f45-49d2-af55-9ab2b72c3b35
c46b8091-59e1-49de-a505-f1c98023a65a,3,e18f33a6-b89a-4fbc-82ad-ccba5bb261cc
5f16fb3f-aa26-4cdc-8de6-e86c96dc842f,3,a88a23ef-679c-4743-b151-dc7722040d8c
62f9cc25-a60a-4a87-a7d8-79f9f70ef6a3,4,05df0866-1a66-41d8-9ed7-e2bbcddd6a3d
8438becb-0cf6-4add-b15d-b4f44b724b53,3,4cda01b9-62e2-46c5-830f-b7f262a58fb1
6abeb560-cfb9-4726-8d7d-612f3cd3763e,2,6f3a3072-a24d-4d11-9cef-25b0b5f8a4af
b6d916e6-da31-4145-9edd-8fc76677b55b,1,689fb64e-a4a2-45c5-b9f2-480c2155624d
d38de9c0-789c-4527-99ff-30a23f550d88,3,579f4cd0-1f45-49d2-af55-9ab2b72c3b35
e36cd6af-75e4-4182-8ce4-e3a5323bbf2b,4,c7050c3b-a898-424d-8d98-ab0aaad7bef4
71c94abb-281b-44d8-b082-7848ae8e88d8,3,615695d3-8ffd-4850-bcf7-944cf6d3685b
6280af33-1ec6-4e8b-bc9e-6ed331ccb5da,1,e5ee99b6-519f-4218-8b41-62f48f59f700
3af487e1-401f-4269-a6a8-afd4d88c780c,3,5ceddd13-cf00-481f-9285-8340ab95d06d
d9ec4e76-e7c0-4457-b6e2-a025abea6b9a,4,35550082-a52d-4301-8f06-05b30f6f3616
2795df92-ee7d-4992-bab2-15dbb2b2ab36,1,fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80
6f89159f-8046-4bae-a680-34ca13c9d4fa,2,e706ab70-b396-4d30-a6b2-a1ccf3625b52
27897d11-f7a3-424a-bc4b-50c0487d12d1,4,64d39754-03e4-4fa0-b1ea-5f4293315f67
8329a65b-7ddf-4250-aeee-bd625f8a401a,1,55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3
885ebd5d-6a82-4802-a241-2e52e223df5a,2,5ceddd13-cf00-481f-9285-8340ab95d06d
c0873253-7827-4831-aa92-19c38372e58d,2,fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80
002f22d6-25a3-48e4-aaa9-36be31e57185,3,64d39754-03e4-4fa0-b1ea-5f4293315f67
cad92df1-0b1a-4827-a1fc-f20cece591dd,2,843b6553-dc6a-4fc4-bceb-02cd39af0168
265f9aae-561a-4232-a78a-7052466e46b7,1,e8b6528e-a830-4d03-a027-473b411c7f02
29d20dcd-d0c4-4bca-a52d-fc9363b5d7c6,2,615695d3-8ffd-4850-bcf7-944cf6d3685b
81617893-be66-4c1e-b73e-a71ece089732,4,80eda933-749d-4fc6-91d5-613d29eb126f
32726aa6-2175-4fc7-856b-512f61c70dc1,2,05df0866-1a66-41d8-9ed7-e2bbcddd6a3d
7edd0cc1-e72c-4463-86c9-e7758c6fd2f6,3,55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3
942af8de-9bef-48e3-8fda-2341f20d2fbe,1,58b575f2-2192-4a53-9d21-df9a0c14fc25
df91aa85-bfc7-4c31-93ef-4cee8d00a343,1,615695d3-8ffd-4850-bcf7-944cf6d3685b
