order_id,created_at,order_cost,shipping_cost,order_total,tracking_id,shipping_service,estimated_delivery_at,delivered_at,status,user,promo,address
0e9b8ee9-ad0a-42f4-a778-e1dd3e6f6c51,2021-02-11T08:11:14Z,60.0,1.52,61.52,,,,,preparing,7091fe90-07da-424c-8da6-24e024503be2,,965dbeea-a6d5-467d-9683-914b744ad1ef
fd804ab1-fa33-49b5-97a4-5c29d28a5101,2021-02-11T11:01:19Z,121.5,8.69,130.19,3c5ed5d0-6122-440b-9958-abf6ecedac02,ups,2021-02-15T11:01:19Z,2021-02-13T11:01:19Z,delivered,b84e37bd-016f-4bd7-ab63-0ba81c57ea9a,,959fc946-4baf-457f-8290-2a7d0e7fc3f7
841074bf-571a-43a6-963c-ba7cbdb26c85,2021-02-11T16:11:14Z,76.25,1.14,77.39,,,,,preparing,dbc936d7-51da-4dfa-9dd9-7ce399b466df,,aa61ded6-4588-48dd-9759-1bd36ec5d787
44551048-9048-4764-91f1-5c2bb6928f8a,2021-02-11T10:10:41Z,60.0,1.99,61.99,442ed3b7-f750-473b-befe-74521da1e3c8,ups,2021-02-14T10:10:41Z,2021-02-15T10:10:41Z,delivered,e3302139-c0ba-4715-9c35-68dde8347b56,,2ccdea45-e41c-4845-8252-50c2f568e0db
778f8864-d993-4118-b7d6-1ea836ec6791,2021-02-11T16:48:09Z,437.25,2.33,439.58,1155f710-9574-4b2f-a48d-3954b5f05bbb,fedex,2021-02-12T16:48:09Z,2021-02-15T16:48:09Z,delivered,4340de09-99b5-451b-ada3-168228a08cf9,,6d31baf0-1ecd-42e0-b32f-645d084c3109
2db8d59b-1470-4cd3-8be6-c96a82480240,2021-02-11T11:47:45Z,369.35,1.01,370.36,66e97e94-da5c-4051-8a89-92da8622634b,usps,2021-02-13T11:47:45Z,,shipped,5951d1d2-614e-4557-a2de-8298a1e4b179,,44f03e5e-c121-44dd-80e2-b2d18860d57a
2e40bfc1-f035-4617-a12b-da047e4578c3,2021-02-11T02:29:55Z,45.0,4.07,49.07,e355d4af-4b0c-461f-97c9-2f2bd4120403,usps,2021-02-15T02:29:55Z,2021-02-17T02:29:55Z,delivered,c9d5048d-4879-4c2f-865f-3a971f3eea4e,,6155419f-3b93-43ef-a11a-b1dece0e7a37
459c78e2-335c-47c9-9c9e-cf4d11a3e1fe,2021-02-11T03:09:04Z,50.75,8.98,59.73,96f176d5-77d5-4712-b1ab-bdafda4895a7,fedex,2021-02-14T03:09:04Z,2021-02-15T03:09:04Z,delivered,5555f2b6-d408-419f-aa60-22c0f0440f50,,a4214945-dbfc-4bc2-afe6-ab00f33edcfe
1b8feb77-03cf-4414-a652-544fa364c008,2021-02-11T05:35:20Z,323.0,9.39,332.39,f497ae05-3ce3-4226-ae5c-5b8ff6126ecb,fedex,2021-02-13T05:35:20Z,2021-02-17T05:35:20Z,delivered,707a74bd-593f-4bdc-85e3-b8ff6b538399,,dd1048ba-46a5-4d80-a7e1-b1592c161a4c
d99dab56-7aa3-4eca-869c-946bca5e6811,2021-02-11T01:50:56Z,105.95,9.6,105.55,729b26f9-cd82-4084-af51-719fc987e733,ups,2021-02-12T01:50:56Z,2021-02-13T01:50:56Z,delivered,8ac6bb3e-7dc0-4cdb-90f2-a31db50547db,leverage,b75f3aaf-a993-400a-af77-389c1d1187a9
86302f5c-4879-4056-8c99-b3721e83829d,2021-02-11T02:58:50Z,368.0,1.37,369.37,878b9f58-8c0c-4d94-b251-f43e13db3acb,usps,2021-02-12T02:58:50Z,2021-02-18T02:58:50Z,delivered,d550fa36-ab93-4a07-a7ad-bb6f395b5a50,,89f9c593-3ac8-4f50-ab01-01b4a2e27eaa
ae526f89-1faf-4ae8-90b2-06b996b51b31,2021-02-11T18:17:21Z,100.0,7.23,107.23,489ef774-9774-44b4-91b2-6788b207e936,ups,2021-02-16T18:17:21Z,2021-02-12T18:17:21Z,delivered,eb8ac155-9558-47a2-ad5d-3a2518ec563c,,1d3482c6-e56b-47df-91f8-4b32bc908b2b
ba6390f1-e352-4fd5-9f1e-b350214c4124,2021-02-11T16:39:27Z,403.0,1.0,404.0,02d30678-243c-4cb2-9dc8-a121c0574f06,fedex,2021-02-16T16:39:27Z,2021-02-17T16:39:27Z,delivered,7f89df2d-6f1e-4f67-83a1-40d2b8ec56b0,,2ccdea45-e41c-4845-8252-50c2f568e0db
97c51e08-8026-44cb-af4b-15f8011e4931,2021-02-11T01:52:43Z,410.0,9.19,419.19,f89da4ad-0287-471a-a4bf-6d654c742996,usps,2021-02-13T01:52:43Z,2021-02-14T01:52:43Z,delivered,96aa719e-c5a3-4645-ba89-16c304fb59b0,,e21cfbf8-4b71-4028-a00f-83d79b8d1745
df91aa85-bfc7-4c31-93ef-4cee8d00a343,2021-02-11T16:20:27Z,277.0,7.17,284.17,,,,,preparing,bbe51ac6-6687-4cbe-9178-27d96f90836b,,e71bd22e-7711-405f-9d7e-2a7824d68a6a
6280af33-1ec6-4e8b-bc9e-6ed331ccb5da,2021-02-11T08:39:03Z,182.5,9.68,179.18,1ed463b2-495a-4b32-9c53-2ea8d8e58ab7,ups,,2021-02-12T08:39:03Z,delivered,5de439eb-6bc7-4fc2-ba0e-a3bf8a286d63,instruction set,a8fa71b5-5d47-410f-b0c1-a16d20a05937
f6881473-8927-4504-8ba0-3acecf098b5c,2021-02-11T11:28:42Z,232.5,1.74,221.24,d252e680-abea-44ba-9a0e-cb425705d9f5,ups,2021-02-14T11:28:42Z,2021-02-12T11:28:42Z,delivered,2bfd97fc-be3c-4137-8996-b44907a368d2,instruction set,8a46a3e5-4428-4744-855c-19d435fcf7af
c46b8091-59e1-49de-a505-f1c98023a65a,2021-02-11T14:17:37Z,432.25,1.82,434.07,80f9fdf7-e92a-4294-a20a-e2dbde5108d3,ups,2021-02-14T14:17:37Z,2021-02-14T14:17:37Z,delivered,4115e7da-5892-4eef-9f39-705626158c7f,,e080edb5-bf24-43dd-a9cd-f1419a240fa7
dcf4ab8d-ee51-4dd4-953d-557d413100fa,2021-02-11T05:28:02Z,50.0,5.64,55.64,bd10fd7c-e849-451d-8b0e-0620e5104d3d,usps,2021-02-13T05:28:02Z,2021-02-17T05:28:02Z,delivered,f37282a8-5c04-44bb-a9e6-fe9ed2eed6e2,,2ccdea45-e41c-4845-8252-50c2f568e0db
0db4263a-5b43-488c-b9d8-9592c9f4d549,2021-02-11T21:11:38Z,226.0,2.38,211.38,6646f2d3-265e-46da-8a0a-4dd216da9ecf,dhl,2021-02-13T21:11:38Z,2021-02-13T21:11:38Z,delivered,edbbae4b-6354-4a0b-9d43-d74c3f67b5de,Optional,b3db1ec9-17b7-4b15-8f04-b2077048f428
a3bc2320-2520-43fc-8a33-7d126e06e324,2021-02-11T02:01:41Z,15.25,5.32,20.57,3917ca7e-1873-4b35-8883-6be083bde22f,ups,2021-02-12T02:01:41Z,2021-02-17T02:01:41Z,delivered,707a74bd-593f-4bdc-85e3-b8ff6b538399,,bfee6b0f-d8ea-4626-9786-a0e1497bd07b
9da202ba-64b2-4c8c-bab7-7cfc56a3410c,2021-02-11T01:01:59Z,145.95,4.31,150.26,559a1b81-43d6-4476-84f8-df3312a97eb7,ups,2021-02-15T01:01:59Z,2021-02-15T01:01:59Z,delivered,7091fe90-07da-424c-8da6-24e024503be2,,1a61a755-cf38-43cd-be0d-7babfe8aaa26
81617893-be66-4c1e-b73e-a71ece089732,2021-02-11T08:03:44Z,597.55,3.95,601.5,d730d888-8180-49ad-9ad6-93a2fe38cb14,fedex,,2021-02-16T08:03:44Z,delivered,4340de09-99b5-451b-ada3-168228a08cf9,,6155419f-3b93-43ef-a11a-b1dece0e7a37
f67806e3-1791-404d-a445-6467318f3a0d,2021-02-11T10:57:58Z,561.5,9.3,570.8,ef7ac151-3536-479a-82d1-933af79f3bd5,ups,2021-02-15T10:57:58Z,2021-02-13T10:57:58Z,delivered,1df78ad9-9493-4ce9-b1ad-776f26650417,,62e197da-130d-48f9-95d1-8f67b5be1784
3fb5a1fd-bf02-4ca0-bb26-4ff4c4a4af74,2021-02-11T04:05:52Z,960.15,5.63,965.78,534dbac2-f4db-42d0-95ec-d14d12fdcaa5,fedex,2021-02-16T04:05:52Z,2021-02-15T04:05:52Z,delivered,1fada2e4-1018-48f1-84dc-802dc99171fe,,058563af-f1de-48fe-a5ad-4514fe8964f4
09fc1bc7-215a-4987-96a1-9e3e079a3707,2021-02-11T12:15:58Z,75.0,2.94,77.94,3f8401b3-9525-4e83-b1c6-64d2341f3e0b,ups,2021-02-14T12:15:58Z,2021-02-15T12:15:58Z,delivered,7f7ce164-75dd-4d50-ad3f-e4d8846f3d60,,b2b4d6cd-3c94-40e0-99aa-9dd9ba011ca6
b15964ec-1e59-4258-9ecb-bcaac33cd071,2021-02-11T19:42:05Z,466.35,7.85,474.2,78ff424e-befd-4172-800c-6aca96b99524,fedex,2021-02-14T19:42:05Z,2021-02-13T19:42:05Z,delivered,4340de09-99b5-451b-ada3-168228a08cf9,,cdc9b750-8081-441d-9905-339732cbdc4a
15f26002-ee82-4855-a9d7-d55ff3f1a85b,2021-02-11T17:46:36Z,184.0,3.91,187.91,84e491af-c2c3-406a-a71d-97456149fece,ups,2021-02-15T17:46:36Z,2021-02-17T17:46:36Z,delivered,8af678e5-c051-4ca2-88f3-4c903d77a3f6,,4da64e4e-655c-4fbe-bee2-3eb1014ace1b
6abeb560-cfb9-4726-8d7d-612f3cd3763e,2021-02-11T14:25:20Z,327.25,7.98,335.23,f1cd7b1c-aba9-4619-b9ce-87c172f0fdd4,ups,2021-02-12T14:25:20Z,,shipped,b49e6c79-09ad-41b2-9ed6-44570f83a3f8,,a8fa71b5-5d47-410f-b0c1-a16d20a05937
e2c5c29c-2e3c-4e56-9db0-98f13c20b59d,2021-02-11T21:21:21Z,90.0,3.44,93.44,309db5b5-982e-4f4a-bd20-7f52f3a25413,fedex,2021-02-12T21:21:21Z,2021-02-15T21:21:21Z,delivered,eafe1c71-6ae0-4add-b9d9-34d9c5d00c50,,9285957a-e1fd-4205-960e-f739a9c7dfd2
098a1247-5524-4d73-8523-551582ba39f1,2021-02-11T16:54:42Z,75.0,9.06,84.06,b8cd58c1-e65f-4912-88a2-e6f4f32e4bbe,ups,2021-02-13T16:54:42Z,2021-02-15T16:54:42Z,delivered,19ac513f-b77e-4808-ade4-284ece721d91,,609af927-16f8-450a-ade4-1e06724e9feb
ffd7d39a-e3b5-43dc-97b7-f6f5443ae314,2021-02-11T14:34:59Z,292.5,1.04,293.54,0a5a9f69-0528-44f9-b341-8662d886e2d8,fedex,2021-02-15T14:34:59Z,2021-02-13T14:34:59Z,delivered,7f7ce164-75dd-4d50-ad3f-e4d8846f3d60,,53983579-4a64-432a-941e-c3d9c886bd77
fe655286-6400-456f-ad0f-c61554d8988b,2021-02-11T09:50:26Z,182.75,2.56,183.31,10a59f4c-8032-4c19-be79-932ef3651bb7,ups,2021-02-16T09:50:26Z,2021-02-17T09:50:26Z,delivered,aa2bd310-8be1-4b6c-a852-2789d8652ac7,task-force,62e197da-130d-48f9-95d1-8f67b5be1784
a484481e-ee94-486a-ab20-50c70f8c6674,2021-02-11T01:23:39Z,142.5,7.71,150.21,7c1c1ece-d6fc-4b28-81df-80ea6908863d,ups,2021-02-12T01:23:39Z,2021-02-12T01:23:39Z,delivered,ab21c3fa-34c7-4858-bee5-193775913caf,,3b7ecb69-bf20-41be-b69f-59685b249be2
a5030657-135a-454a-b17e-1014c1b53852,2021-02-11T04:08:26Z,121.0,5.35,126.35,3e3e265f-5fe7-4cd2-b1ea-1a4d07719012,ups,,2021-02-13T04:08:26Z,delivered,29246f52-de26-4867-b464-7c5973526202,,965dbeea-a6d5-467d-9683-914b744ad1ef
f47e999f-0933-4903-bd76-2154b7fdc18c,2021-02-11T20:00:16Z,260.0,2.3,262.3,4307ad1b-4f29-420d-8c41-f14e18f868b8,fedex,2021-02-14T20:00:16Z,2021-02-18T20:00:16Z,delivered,e09e27fe-72e3-4359-809e-43acf4976f55,,e71bd22e-7711-405f-9d7e-2a7824d68a6a
911cf158-a9f8-47f9-a8f0-900b113fc41a,2021-02-11T15:30:21Z,92.85,9.12,101.97,28ded7db-2557-4676-a0a8-bab5af3487a8,dhl,2021-02-12T15:30:21Z,2021-02-18T15:30:21Z,delivered,8d8916e6-9820-49aa-bde8-8657dcfa7395,,609af927-16f8-450a-ade4-1e06724e9feb
0f7d97e4-6093-489d-b338-e98397482ff3,2021-02-11T02:30:04Z,225.0,4.4,229.4,5e88b8b2-220a-4dbf-9e86-e7179d0aaf84,dhl,2021-02-16T02:30:04Z,2021-02-15T02:30:04Z,delivered,ab6cf98c-c16e-41b7-88ab-31f4db64caa2,,df4fbdd5-d7f9-4711-b1b6-2517808df91a
08f64f64-8cd5-491a-a5a9-80ffd3321fc9,2021-02-11T17:09:56Z,203.75,7.01,210.76,073b4e8f-bf2e-47c5-a1d8-d01df6a84772,ups,2021-02-15T17:09:56Z,2021-02-17T17:09:56Z,delivered,1fada2e4-1018-48f1-84dc-802dc99171fe,,72f36ef2-3c89-413d-a2c0-f91e8221a052
53aa67bb-9718-44bf-8b08-dc5e853a7166,2021-02-11T16:48:30Z,468.0,5.86,473.86,7fd7718e-ded5-44d6-aa21-5afc97734d0e,usps,2021-02-16T16:48:30Z,2021-02-14T16:48:30Z,delivered,6875a4d9-cdc6-43bc-a700-f6916e049e46,,dc7345f9-9c6b-45d5-a633-a07a4a355104
4c128667-aa7c-41be-b9dd-bb5a1164e6f0,2021-02-11T17:30:04Z,440.35,8.7,449.05,cf0efa4f-99b3-4b5f-988c-161d90c3e59e,ups,2021-02-15T17:30:04Z,2021-02-13T17:30:04Z,delivered,2c696f6a-3988-4cdb-a9a0-5c464e2ce19a,,47becc4c-db6c-4809-8562-c88a044ebfc9
d6c0fab7-7510-49cc-bd20-c4d139cc63b7,2021-02-11T23:34:48Z,161.0,2.52,163.52,6854d441-e2b6-40e3-902d-8b5429310a57,ups,2021-02-12T23:34:48Z,2021-02-14T23:34:48Z,delivered,4dae48a6-8206-46eb-b629-fec4a99306ec,,11f9f0ec-0cd6-4944-9dff-b577da0cc535
62f9cc25-a60a-4a87-a7d8-79f9f70ef6a3,2021-02-11T09:58:35Z,733.5,9.1,742.6,c39a975d-b2c0-4b59-8fac-af77b5dd01e9,fedex,2021-02-14T09:58:35Z,2021-02-18T09:58:35Z,delivered,b6b40cce-8d02-4fe5-8bee-5eadbcb56a01,,d502f2e1-d34c-4b82-9834-15e50ab41a1b
c98cb399-9f31-47e9-8394-80b6962cbdae,2021-02-11T15:59:38Z,311.9,7.17,319.07,8fe59010-dc90-44d2-99e1-5d66b726f4d0,fedex,2021-02-15T15:59:38Z,2021-02-14T15:59:38Z,delivered,5a9d6641-6ca6-48f0-af45-f411750f611a,,72f36ef2-3c89-413d-a2c0-f91e8221a052
80768346-2426-4f4a-a8ba-4f7768139f94,2021-02-11T16:33:52Z,517.55,6.58,524.13,d6dc1452-f9dd-4626-84e0-2bbfb51ab0ad,ups,,2021-02-15T16:33:52Z,delivered,89dd1d56-f177-4b28-86c8-b7d1beeff4a8,,4a9bcc05-a07b-4507-9d42-a2325a4844fa
a86318cc-892b-4ea0-a031-da15ad2e52ed,2021-02-11T13:11:14Z,130.0,5.68,135.68,,,,,preparing,edbbae4b-6354-4a0b-9d43-d74c3f67b5de,,8a46a3e5-4428-4744-855c-19d435fcf7af
a926376d-6261-45af-89bf-36cbee1f8cda,2021-02-11T05:04:22Z,91.5,1.68,93.18,34135222-a789-47de-885e-e814ce5c75f0,fedex,2021-02-16T05:04:22Z,,shipped,63b87683-1c30-49e0-86f0-54d00b32052f,,118d2c47-6c92-44b3-a52a-c58dac57adf2
db46d023-4a2b-43f2-aac8-d9d73284eddc,2021-02-11T10:39:35Z,190.0,2.55,192.55,9fd66ee9-b691-4790-a12a-4a233294c240,ups,2021-02-12T10:39:35Z,2021-02-17T10:39:35Z,delivered,1084cc0c-3ee1-42d2-aa29-368474bd1579,,26a10637-982b-4f9d-a243-de56b194427e
c36d3573-1c28-4240-8c17-c874a80cca6c,2021-02-11T08:25:53Z,20.5,2.23,2.73,76a3d99e-a8b2-4635-b1a9-9feba8829687,usps,2021-02-16T08:25:53Z,2021-02-16T08:25:53Z,delivered,0babae9e-2656-4dcb-b454-47d88d47c920,Mandatory,48ee18eb-8ee7-4cd7-819b-a9c65184e4ac
041ecc00-a968-4118-afd5-84093c4e7356,2021-02-11T08:18:07Z,90.5,7.5,96.0,482a1ea5-17e2-4e41-94e1-df428fedbd19,ups,2021-02-15T08:18:07Z,,shipped,93908a68-20b7-44ba-b6c1-6f4cc57d7726,task-force,d6e4e3d2-9e7c-454a-bae6-2339d80d23fd
34d36019-85bf-4260-9b15-1ed4d4ae3ada,2021-02-11T19:41:26Z,549.5,4.18,553.68,4bd6a494-e7f0-469d-a8fd-eeded124bde2,ups,2021-02-13T19:41:26Z,,shipped,60bc96e0-dcf5-438d-8e11-7ab3f6ac6e96,,027e0a9d-2bb0-4247-8989-365339741a93
8438becb-0cf6-4add-b15d-b4f44b724b53,2021-02-11T10:13:12Z,91.5,9.19,100.69,e4faf78c-0c47-4604-8efd-11dc9a99e9c4,usps,2021-02-16T10:13:12Z,2021-02-18T10:13:12Z,delivered,96aa719e-c5a3-4645-ba89-16c304fb59b0,,2b514c51-d01b-4d26-be99-4a1fa99bf322
914b8929-e04a-40f8-86ee-357f2be3a2a2,2021-02-11T20:54:54Z,50.0,6.23,56.23,,,,,preparing,6aff561d-fbd9-4130-8242-8b9073cc3a03,,b3db1ec9-17b7-4b15-8f04-b2077048f428
ec11cc26-50d8-47bd-8ed0-20587214ba7d,2021-02-11T03:28:47Z,155.75,5.42,161.17,6411ee23-ba0b-40f8-a1d2-31b35769c9f3,fedex,2021-02-13T03:28:47Z,2021-02-13T03:28:47Z,delivered,7f89df2d-6f1e-4f67-83a1-40d2b8ec56b0,,131db634-55f8-4fb6-98f3-624ec32a94b8
4a67cffa-e7bc-4d30-bc97-f2c9a71334d1,2021-02-11T12:59:25Z,167.25,6.81,174.06,,,,,preparing,366bd18f-6a16-4f39-9177-080c11ce9f25,,76f13d82-1273-4144-8a41-45fc836c3540
82e2a7d2-d8c2-4b37-9f18-bba82f31c5b2,2021-02-11T20:24:19Z,224.25,9.64,233.89,fe560e00-2501-4ae2-91f0-1c2398717a01,ups,2021-02-15T20:24:19Z,2021-02-14T20:24:19Z,delivered,bf7367be-d029-4255-81a1-3a295eeb9c56,,4da64e4e-655c-4fbe-bee2-3eb1014ace1b
867b34a7-c143-45ec-81db-705506a9578b,2021-02-11T00:54:07Z,274.75,1.48,276.23,a71ba84d-fd3c-48cd-9220-fa5648cd51da,ups,,2021-02-12T00:54:07Z,delivered,6d37adeb-4c53-4167-b170-c89e4bd1764a,,b75f3aaf-a993-400a-af77-389c1d1187a9
58d89e41-48a4-49a5-944e-28b4e349288d,2021-02-11T10:31:16Z,298.45,7.3,305.75,260ea248-39b1-4b6c-af95-f87693711dc1,usps,2021-02-16T10:31:16Z,2021-02-15T10:31:16Z,delivered,b3367c91-53bd-4aac-ab6d-0a596fe382c2,,ea7dd7ad-1905-4873-9890-f1aa90439a29
9e4f5468-05ff-4dd3-af20-fcd8c4730ab5,2021-02-11T20:10:35Z,20.5,5.54,26.04,66f9f723-aec2-499d-9476-d9a68762833a,fedex,2021-02-15T20:10:35Z,2021-02-15T20:10:35Z,delivered,6875a4d9-cdc6-43bc-a700-f6916e049e46,,89ab3752-1119-4f9e-9766-0d6883501434
3ca15482-7645-4af2-bb53-7a853432a492,2021-02-11T20:42:32Z,120.0,9.12,129.12,8204ddc7-59f7-44af-89d8-3c81ea4a8a41,ups,2021-02-15T20:42:32Z,2021-02-15T20:42:32Z,delivered,1df78ad9-9493-4ce9-b1ad-776f26650417,,b8f77f86-d46a-412a-9dce-7b458a34618d
7edd0cc1-e72c-4463-86c9-e7758c6fd2f6,2021-02-11T18:47:45Z,206.25,3.11,209.36,0e332726-456d-4b5f-b246-a3ded8ab1963,ups,2021-02-14T18:47:45Z,,shipped,78955b0f-6e77-44d6-89b5-18097afb0580,,02331e89-1736-4f12-85b9-ddd62545214b
3dd8be7e-c2c0-4141-953f-1ce79cff87b8,2021-02-11T11:51:30Z,659.15,6.03,665.18,6f6b12db-babc-42e8-b8a3-d8f1e110f982,fedex,2021-02-15T11:51:30Z,2021-02-15T11:51:30Z,delivered,7091fe90-07da-424c-8da6-24e024503be2,,be19b416-2a93-4ad7-8fdd-f0ae8f4eec2a
224b19e0-eaef-4749-8ca7-72e9d99e07e8,2021-02-11T04:31:06Z,171.0,7.91,176.91,4b7c92b8-72c0-447e-b8a7-1b726427f561,ups,2021-02-16T04:31:06Z,2021-02-13T04:31:06Z,delivered,b9287f6c-c865-49bb-a3c9-da47bbdf3a90,task-force,44f03e5e-c121-44dd-80e2-b2d18860d57a
5a87daee-97d3-4676-9f53-58bfb7042ca4,2021-02-11T03:37:33Z,186.0,8.75,194.75,ede9af9d-049f-440d-aea2-99a66074a29d,fedex,2021-02-13T03:37:33Z,2021-02-14T03:37:33Z,delivered,9cfa05e2-606b-4080-8bac-96e3986f1704,,25caf41f-ca5a-4cbb-bc2c-b5d9fcebe66b
10408b83-26cc-4eb8-bd08-38435207099e,2021-02-11T11:54:29Z,287.0,1.34,288.34,32d62bcb-8ff2-4773-a5b0-32be0bde4305,ups,,2021-02-13T11:54:29Z,delivered,4115e7da-5892-4eef-9f39-705626158c7f,,a4fbed7c-7bdd-465d-bdcd-ab0c4c68f300
32bd64c8-5e08-472f-b41e-f8af1d345763,2021-02-11T23:36:55Z,162.85,7.03,169.88,26f75497-7e5e-4a41-8a12-f72747f15ab1,usps,2021-02-14T23:36:55Z,2021-02-18T23:36:55Z,delivered,ac8cea7f-30b1-498d-8baa-d5ea2b32d138,,cdc9b750-8081-441d-9905-339732cbdc4a
fc78eeaa-1ffc-480d-910d-02b487109fa8,2021-02-11T23:20:51Z,106.5,4.26,110.76,a39d79e4-f145-4f1c-b95a-3bdc71e70992,ups,2021-02-13T23:20:51Z,2021-02-17T23:20:51Z,delivered,6b116938-3785-4983-a5d7-33f6af32f0ba,,4747877b-fb7d-4ec1-b42d-6b8f8707c984
2a4ce69d-8db6-48d7-b48f-719d09b0b91f,2021-02-11T22:40:42Z,400.25,5.53,405.78,211f93ad-3932-44ff-a4da-3d0a4035a16c,ups,2021-02-14T22:40:42Z,,shipped,d78268b1-7168-49f4-8f6f-db436afb5a6f,,cdc9b750-8081-441d-9905-339732cbdc4a
4c19a2cf-ac71-4c7b-b629-b61373a75db6,2021-02-11T23:55:36Z,231.0,5.76,236.76,69a785d8-d678-4498-9e89-6c757155a54a,ups,2021-02-13T23:55:36Z,2021-02-15T23:55:36Z,delivered,5faf7aa9-ca1a-44b6-bc00-5954bc39cc91,,4a30ec6b-111e-4142-9079-956394e1e4c7
1e5fa971-3c0e-4ae8-b5bb-63d6176b82b2,2021-02-11T00:16:56Z,311.0,8.01,319.01,938dc7e4-7df2-452a-9895-5ec9addcb18d,fedex,2021-02-13T00:16:56Z,2021-02-15T00:16:56Z,delivered,4fe02f4f-f3d6-4068-853d-158cc64f0c65,,aa61ded6-4588-48dd-9759-1bd36ec5d787
c615ea16-2b87-471c-a40e-f1a1b81df308,2021-02-11T09:19:11Z,181.75,6.21,187.96,8b942995-487b-4eb7-856e-a5469f35c220,ups,2021-02-16T09:19:11Z,2021-02-15T09:19:11Z,delivered,e3302139-c0ba-4715-9c35-68dde8347b56,,3a286955-76c1-4b50-b5fc-61e4e4e3be4d
9dfcd309-494d-49bb-8e85-ad176efff081,2021-02-11T14:32:04Z,217.9,5.65,223.55,06e764ff-8656-47f0-8ed4-08c7b907e086,ups,2021-02-13T14:32:04Z,2021-02-14T14:32:04Z,delivered,2c696f6a-3988-4cdb-a9a0-5c464e2ce19a,,632eadda-3e81-492c-8108-d5982aeac84d
aab22458-eebe-4f90-b563-d1eda139e78d,2021-02-11T21:04:02Z,135.5,6.35,128.85,c29d5912-f3cf-42b4-aee4-b727786370b1,ups,2021-02-13T21:04:02Z,2021-02-16T21:04:02Z,delivered,2bfd97fc-be3c-4137-8996-b44907a368d2,instruction set,23f4d3fc-7192-44eb-a1c6-c3d93eed0a42
8742e74e-c54e-4264-a3f2-7dd301072523,2021-02-11T23:27:17Z,372.25,7.08,379.33,b341346b-72da-48d8-a589-9b2b571b4ad2,ups,2021-02-15T23:27:17Z,2021-02-18T23:27:17Z,delivered,bbe518c7-5ea8-444e-acef-6c18be8336bc,,c8e06217-c625-471f-8cdc-88c3e39f6b2c
05202733-0e17-4726-97c2-0520c024ab85,2021-02-11T05:29:28Z,441.0,9.71,450.71,,,,,preparing,5951d1d2-614e-4557-a2de-8298a1e4b179,,3a286955-76c1-4b50-b5fc-61e4e4e3be4d
ab62de1b-c41d-4dd0-a723-cbadfe62e864,2021-02-11T01:10:04Z,201.05,1.95,192.0,66cf3122-f463-4459-99c4-8bdc025d1dc8,fedex,2021-02-15T01:10:04Z,2021-02-14T01:10:04Z,delivered,8af678e5-c051-4ca2-88f3-4c903d77a3f6,Digitized,34ddaf50-006e-47e6-b387-49d1544dd512
d13a5859-35dd-4e23-9601-6bfef26a0ded,2021-02-11T23:41:54Z,127.75,9.78,137.53,33dc1b75-4a01-4389-b12b-6c325696db95,ups,,2021-02-12T23:41:54Z,delivered,8af678e5-c051-4ca2-88f3-4c903d77a3f6,,68a5c312-2205-45ec-ace1-166ff3f4b572
23a3e7b2-abb0-4642-9291-4af619ae2d3c,2021-02-11T16:01:32Z,183.5,3.0,186.5,924ee64a-4d67-447c-afbc-78dd60727f08,ups,2021-02-16T16:01:32Z,2021-02-15T16:01:32Z,delivered,6cf2751f-d815-4fbc-b04a-245c1301574c,,f79a5736-1e58-436a-aca9-bc4cf21fef09
e36cd6af-75e4-4182-8ce4-e3a5323bbf2b,2021-02-11T17:16:06Z,374.0,8.72,382.72,2cc8a810-577a-4a97-8d79-ddf51adc493b,usps,2021-02-12T17:16:06Z,2021-02-18T17:16:06Z,delivered,f37282a8-5c04-44bb-a9e6-fe9ed2eed6e2,,1c7f374e-04f5-4739-b791-e358d7cdd65a
bd760d86-5051-4418-86cc-d97e4deac8af,2021-02-11T10:16:54Z,355.0,8.48,363.48,230bed13-750c-4c57-9fa6-e4f9a5e1668f,ups,2021-02-12T10:16:54Z,2021-02-12T10:16:54Z,delivered,f9178203-61c0-4597-9070-6dc453ada601,,47e8e06d-0612-4af0-89ed-48deafa4857a
8a4b88e8-7b27-4023-8134-93c6b05b2c6e,2021-02-11T05:31:48Z,176.5,8.96,185.46,9574d45d-cf4c-441f-a6dd-029e34a6e289,ups,2021-02-12T05:31:48Z,2021-02-17T05:31:48Z,delivered,db41a6d4-70fc-43b1-82a5-393b46a2bdfa,,902bcb47-051b-4375-9dc0-485b3172b89b
671aa103-6918-4d9a-89f6-3bd3861f4a9b,2021-02-11T22:31:13Z,281.5,5.73,287.23,762f4eeb-0403-4628-9ee7-700f11cce9fa,usps,2021-02-16T22:31:13Z,2021-02-16T22:31:13Z,delivered,5faf7aa9-ca1a-44b6-bc00-5954bc39cc91,,7193c797-ae37-4347-89b8-5564e93645f6
22767af6-bb3e-4d35-b11c-05c12aa38138,2021-02-11T11:23:52Z,122.0,8.98,117.98,345138a1-cdba-4f7e-9343-ec3a90cda923,fedex,2021-02-13T11:23:52Z,2021-02-18T11:23:52Z,delivered,9208a361-ea2f-4f75-a2b4-281b55df08a9,instruction set,02331e89-1736-4f12-85b9-ddd62545214b
