event_id,session_id,user_id,page_url,created_at,event_type,order_id,product_id
e61c7a44-f210-4427-819b-abf7ed6edf9e,2b73e50a-5a7b-4ca6-bc36-9fd2a07ed965,48ebf150-7cb7-4358-a5ef-1a2b0aa831b9,https://greenery.com/product/55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3,2021-02-11T18:42:42Z,add_to_cart,,55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3
c8328ca8-2a29-47fa-813c-7448615eef16,2b73e50a-5a7b-4ca6-bc36-9fd2a07ed965,48ebf150-7cb7-4358-a5ef-1a2b0aa831b9,https://greenery.com/product/55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3,2021-02-11T18:41:16Z,page_view,,55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3
417251df-3383-4ae0-86db-534a40e2f069,2b73e50a-5a7b-4ca6-bc36-9fd2a07ed965,48ebf150-7cb7-4358-a5ef-1a2b0aa831b9,https://greenery.com/product/fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80,2021-02-11T18:40:54Z,add_to_cart,,fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80
311222eb-f0fa-4559-b83a-8e05cbb21414,2b73e50a-5a7b-4ca6-bc36-9fd2a07ed965,48ebf150-7cb7-4358-a5ef-1a2b0aa831b9,https://greenery.com/product/fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80,2021-02-11T18:39:06Z,page_view,,fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80
cdd6b18c-4048-4cad-938b-3d48ce3f1a60,2b73e50a-5a7b-4ca6-bc36-9fd2a07ed965,48ebf150-7cb7-4358-a5ef-1a2b0aa831b9,https://greenery.com/product/e706ab70-b396-4d30-a6b2-a1ccf3625b52,2021-02-11T18:42:02Z,page_view,,e706ab70-b396-4d30-a6b2-a1ccf3625b52
e613b986-b1da-4228-b03e-c5782e6c2320,c82540a6-d6b3-4eeb-9d86-f03ca31fd567,aa2bd310-8be1-4b6c-a852-2789d8652ac7,https://greenery.com/checkout/cfd3e3f3-2b77-4858-b3ed-683496b33cfa,2021-02-11T13:48:29Z,checkout,cfd3e3f3-2b77-4858-b3ed-683496b33cfa,
02021b87-e175-46d4-a05c-7157a36a6f0d,c82540a6-d6b3-4eeb-9d86-f03ca31fd567,aa2bd310-8be1-4b6c-a852-2789d8652ac7,https://greenery.com/shipping/cfd3e3f3-2b77-4858-b3ed-683496b33cfa,2021-02-11T20:48:32Z,package_shipped,cfd3e3f3-2b77-4858-b3ed-683496b33cfa,
9e4a13b6-ca20-49ae-af84-80ccd7f897ed,c82540a6-d6b3-4eeb-9d86-f03ca31fd567,aa2bd310-8be1-4b6c-a852-2789d8652ac7,https://greenery.com/product/d3e228db-8ca5-42ad-bb0a-2148e876cc59,2021-02-11T13:47:40Z,add_to_cart,,d3e228db-8ca5-42ad-bb0a-2148e876cc59
8519b48d-45b1-4ad2-8c90-5dbe03033069,c82540a6-d6b3-4eeb-9d86-f03ca31fd567,aa2bd310-8be1-4b6c-a852-2789d8652ac7,https://greenery.com/product/d3e228db-8ca5-42ad-bb0a-2148e876cc59,2021-02-11T13:46:07Z,page_view,,d3e228db-8ca5-42ad-bb0a-2148e876cc59
3dd7c84a-aeb6-4d0b-af87-1cbd63f9c0fb,54b09b57-d569-488a-97d9-e99dcf611617,707a74bd-593f-4bdc-85e3-b8ff6b538399,https://greenery.com/checkout/19f1c3c5-3840-4d33-8d88-30fad93fa25e,2021-02-11T06:14:31Z,checkout,19f1c3c5-3840-4d33-8d88-30fad93fa25e,
97268a4b-d41b-40a0-b757-aad24f7037c6,54b09b57-d569-488a-97d9-e99dcf611617,707a74bd-593f-4bdc-85e3-b8ff6b538399,https://greenery.com/shipping/19f1c3c5-3840-4d33-8d88-30fad93fa25e,2021-02-11T14:14:33Z,package_shipped,19f1c3c5-3840-4d33-8d88-30fad93fa25e,
8317488c-1d71-42b8-b582-10ed1f3e735c,54b09b57-d569-488a-97d9-e99dcf611617,707a74bd-593f-4bdc-85e3-b8ff6b538399,https://greenery.com/product/55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3,2021-02-11T06:13:46Z,add_to_cart,,55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3
e88263e9-7a96-43a9-aa1e-94f37244cfa6,54b09b57-d569-488a-97d9-e99dcf611617,707a74bd-593f-4bdc-85e3-b8ff6b538399,https://greenery.com/product/55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3,2021-02-11T06:11:53Z,page_view,,55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3
2d45ec4e-c2cd-4800-8d5a-37afe6a4e367,54b09b57-d569-488a-97d9-e99dcf611617,707a74bd-593f-4bdc-85e3-b8ff6b538399,https://greenery.com/product/843b6553-dc6a-4fc4-bceb-02cd39af0168,2021-02-11T06:10:59Z,add_to_cart,,843b6553-dc6a-4fc4-bceb-02cd39af0168
fea5027d-9efd-4dfd-8a7e-6b43f9ec11f2,54b09b57-d569-488a-97d9-e99dcf611617,707a74bd-593f-4bdc-85e3-b8ff6b538399,https://greenery.com/product/843b6553-dc6a-4fc4-bceb-02cd39af0168,2021-02-11T06:10:18Z,page_view,,843b6553-dc6a-4fc4-bceb-02cd39af0168
c178c9d4-91c7-4349-9d3c-8e7c485d5bd4,54b09b57-d569-488a-97d9-e99dcf611617,707a74bd-593f-4bdc-85e3-b8ff6b538399,https://greenery.com/product/58b575f2-2192-4a53-9d21-df9a0c14fc25,2021-02-11T06:09:24Z,add_to_cart,,58b575f2-2192-4a53-9d21-df9a0c14fc25
3c2d2361-826d-4f2c-8a80-296a7beec5bb,54b09b57-d569-488a-97d9-e99dcf611617,707a74bd-593f-4bdc-85e3-b8ff6b538399,https://greenery.com/product/58b575f2-2192-4a53-9d21-df9a0c14fc25,2021-02-11T06:07:56Z,page_view,,58b575f2-2192-4a53-9d21-df9a0c14fc25
8e82ed02-f8ca-46c8-b11d-0a7caeb81443,010d35bf-cc3d-4474-acef-2a08fc7cf1bf,c4706c3b-a72a-4a8e-8a54-55c6b0238f86,https://greenery.com/checkout/4187e4d5-0629-4725-8ff5-1e88bf584dc2,2021-02-11T13:24:24Z,checkout,4187e4d5-0629-4725-8ff5-1e88bf584dc2,
d5ef89d7-608d-4575-8c5b-eab19b9a81d5,010d35bf-cc3d-4474-acef-2a08fc7cf1bf,c4706c3b-a72a-4a8e-8a54-55c6b0238f86,https://greenery.com/shipping/4187e4d5-0629-4725-8ff5-1e88bf584dc2,2021-02-11T18:24:29Z,package_shipped,4187e4d5-0629-4725-8ff5-1e88bf584dc2,
620e9746-8f18-4d52-bfed-1b07609a42e2,010d35bf-cc3d-4474-acef-2a08fc7cf1bf,c4706c3b-a72a-4a8e-8a54-55c6b0238f86,https://greenery.com/product/37e0062f-bd15-4c3e-b272-558a86d90598,2021-02-11T13:23:54Z,add_to_cart,,37e0062f-bd15-4c3e-b272-558a86d90598
8baf762b-a7ed-420b-8097-cb039e0e0427,010d35bf-cc3d-4474-acef-2a08fc7cf1bf,c4706c3b-a72a-4a8e-8a54-55c6b0238f86,https://greenery.com/product/37e0062f-bd15-4c3e-b272-558a86d90598,2021-02-11T13:22:24Z,page_view,,37e0062f-bd15-4c3e-b272-558a86d90598
6ea078b5-90f3-405a-9e4d-104befb86ec9,010d35bf-cc3d-4474-acef-2a08fc7cf1bf,c4706c3b-a72a-4a8e-8a54-55c6b0238f86,https://greenery.com/product/e706ab70-b396-4d30-a6b2-a1ccf3625b52,2021-02-11T13:21:58Z,add_to_cart,,e706ab70-b396-4d30-a6b2-a1ccf3625b52
26b397d0-ca26-494b-82ae-e01504d2e776,010d35bf-cc3d-4474-acef-2a08fc7cf1bf,c4706c3b-a72a-4a8e-8a54-55c6b0238f86,https://greenery.com/product/e706ab70-b396-4d30-a6b2-a1ccf3625b52,2021-02-11T13:20:08Z,page_view,,e706ab70-b396-4d30-a6b2-a1ccf3625b52
45b419e7-70a3-4efc-8406-80fb0d2b8c73,010d35bf-cc3d-4474-acef-2a08fc7cf1bf,c4706c3b-a72a-4a8e-8a54-55c6b0238f86,https://greenery.com/product/fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80,2021-02-11T13:19:18Z,add_to_cart,,fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80
f065c018-0041-4f97-a0f3-d5b12b1dff51,010d35bf-cc3d-4474-acef-2a08fc7cf1bf,c4706c3b-a72a-4a8e-8a54-55c6b0238f86,https://greenery.com/product/fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80,2021-02-11T13:17:57Z,page_view,,fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80
6cf0ca0e-9f87-424a-ba06-1edde2eb2f46,010d35bf-cc3d-4474-acef-2a08fc7cf1bf,c4706c3b-a72a-4a8e-8a54-55c6b0238f86,https://greenery.com/product/a88a23ef-679c-4743-b151-dc7722040d8c,2021-02-11T13:23:53Z,page_view,,a88a23ef-679c-4743-b151-dc7722040d8c
0788420d-8508-427d-b923-379dc5327a92,e4caee28-d638-4e2e-a052-bfac459d8a3c,5555f2b6-d408-419f-aa60-22c0f0440f50,https://greenery.com/checkout/5f994f7e-2e13-4720-99ed-cfbdcdfd6e2a,2021-02-10T04:51:02Z,checkout,5f994f7e-2e13-4720-99ed-cfbdcdfd6e2a,
0dcf4090-72f1-4f71-9e5b-11d7d48dade3,e4caee28-d638-4e2e-a052-bfac459d8a3c,5555f2b6-d408-419f-aa60-22c0f0440f50,https://greenery.com/shipping/5f994f7e-2e13-4720-99ed-cfbdcdfd6e2a,2021-02-10T11:51:03Z,package_shipped,5f994f7e-2e13-4720-99ed-cfbdcdfd6e2a,
5c9d3774-1f72-4037-9b64-ffe6b48fbdb3,e4caee28-d638-4e2e-a052-bfac459d8a3c,5555f2b6-d408-419f-aa60-22c0f0440f50,https://greenery.com/product/35550082-a52d-4301-8f06-05b30f6f3616,2021-02-10T04:50:32Z,add_to_cart,,35550082-a52d-4301-8f06-05b30f6f3616
b91c8c65-5b87-4b01-b9b9-501d4f6042c6,e4caee28-d638-4e2e-a052-bfac459d8a3c,5555f2b6-d408-419f-aa60-22c0f0440f50,https://greenery.com/product/35550082-a52d-4301-8f06-05b30f6f3616,2021-02-10T04:49:25Z,page_view,,35550082-a52d-4301-8f06-05b30f6f3616
5a9f8fca-1a9f-415c-892b-f18ce3689741,e4caee28-d638-4e2e-a052-bfac459d8a3c,5555f2b6-d408-419f-aa60-22c0f0440f50,https://greenery.com/product/80eda933-749d-4fc6-91d5-613d29eb126f,2021-02-10T04:48:52Z,add_to_cart,,80eda933-749d-4fc6-91d5-613d29eb126f
1fe18a31-cf32-48d2-b997-6639486cbc3f,e4caee28-d638-4e2e-a052-bfac459d8a3c,5555f2b6-d408-419f-aa60-22c0f0440f50,https://greenery.com/product/80eda933-749d-4fc6-91d5-613d29eb126f,2021-02-10T04:47:40Z,page_view,,80eda933-749d-4fc6-91d5-613d29eb126f
0b1872d3-b72f-4817-ba81-28d172e26d4a,e4caee28-d638-4e2e-a052-bfac459d8a3c,5555f2b6-d408-419f-aa60-22c0f0440f50,https://greenery.com/product/e5ee99b6-519f-4218-8b41-62f48f59f700,2021-02-10T04:49:55Z,page_view,,e5ee99b6-519f-4218-8b41-62f48f59f700
1157ccdb-8601-4962-970c-774a0cf462ca,8812fa8f-f760-4250-bd92-b4cf9e002cef,1690815f-a96f-4f41-af89-bde6e90ad560,https://greenery.com/checkout/484655dc-c294-4f4a-9ac4-de88a2e440e3,2021-02-11T14:09:08Z,checkout,484655dc-c294-4f4a-9ac4-de88a2e440e3,
d76199ac-6a3c-4ea5-87ff-942295283b0b,8812fa8f-f760-4250-bd92-b4cf9e002cef,1690815f-a96f-4f41-af89-bde6e90ad560,https://greenery.com/shipping/484655dc-c294-4f4a-9ac4-de88a2e440e3,2021-02-11T21:09:11Z,package_shipped,484655dc-c294-4f4a-9ac4-de88a2e440e3,
3ffccd75-fdc9-4c19-bf9f-3bdcf636d7e2,8812fa8f-f760-4250-bd92-b4cf9e002cef,1690815f-a96f-4f41-af89-bde6e90ad560,https://greenery.com/product/a88a23ef-679c-4743-b151-dc7722040d8c,2021-02-11T14:08:49Z,add_to_cart,,a88a23ef-679c-4743-b151-dc7722040d8c
fefe3bd8-4061-49c0-9326-7aca569310a0,8812fa8f-f760-4250-bd92-b4cf9e002cef,1690815f-a96f-4f41-af89-bde6e90ad560,https://greenery.com/product/a88a23ef-679c-4743-b151-dc7722040d8c,2021-02-11T14:07:49Z,page_view,,a88a23ef-679c-4743-b151-dc7722040d8c
549f97f3-b912-4c4c-a4bb-20e788f7138d,8812fa8f-f760-4250-bd92-b4cf9e002cef,1690815f-a96f-4f41-af89-bde6e90ad560,https://greenery.com/product/e5ee99b6-519f-4218-8b41-62f48f59f700,2021-02-11T14:07:16Z,add_to_cart,,e5ee99b6-519f-4218-8b41-62f48f59f700
76bcaa5b-4b27-4110-915a-1d2a3ec088fb,8812fa8f-f760-4250-bd92-b4cf9e002cef,1690815f-a96f-4f41-af89-bde6e90ad560,https://greenery.com/product/e5ee99b6-519f-4218-8b41-62f48f59f700,2021-02-11T14:06:36Z,page_view,,e5ee99b6-519f-4218-8b41-62f48f59f700
cf96f288-96c1-47c7-89f8-9d93d6c5fc63,8812fa8f-f760-4250-bd92-b4cf9e002cef,1690815f-a96f-4f41-af89-bde6e90ad560,https://greenery.com/product/843b6553-dc6a-4fc4-bceb-02cd39af0168,2021-02-11T14:05:44Z,add_to_cart,,843b6553-dc6a-4fc4-bceb-02cd39af0168
334717a7-b8bc-41ad-bc87-56e4aa057d70,8812fa8f-f760-4250-bd92-b4cf9e002cef,1690815f-a96f-4f41-af89-bde6e90ad560,https://greenery.com/product/843b6553-dc6a-4fc4-bceb-02cd39af0168,2021-02-11T14:04:38Z,page_view,,843b6553-dc6a-4fc4-bceb-02cd39af0168
f29d7c04-7a89-4568-abec-561e16a2090c,8812fa8f-f760-4250-bd92-b4cf9e002cef,1690815f-a96f-4f41-af89-bde6e90ad560,https://greenery.com/product/579f4cd0-1f45-49d2-af55-9ab2b72c3b35,2021-02-11T14:03:47Z,add_to_cart,,579f4cd0-1f45-49d2-af55-9ab2b72c3b35
a584e531-2bb2-415c-bd62-d2e5d4490f22,8812fa8f-f760-4250-bd92-b4cf9e002cef,1690815f-a96f-4f41-af89-bde6e90ad560,https://greenery.com/product/579f4cd0-1f45-49d2-af55-9ab2b72c3b35,2021-02-11T14:01:47Z,page_view,,579f4cd0-1f45-49d2-af55-9ab2b72c3b35
c5c0a65c-7751-4625-bcbd-0a30a5729fb2,8812fa8f-f760-4250-bd92-b4cf9e002cef,1690815f-a96f-4f41-af89-bde6e90ad560,https://greenery.com/product/b66a7143-c18a-43bb-b5dc-06bb5d1d3160,2021-02-11T14:08:10Z,page_view,,b66a7143-c18a-43bb-b5dc-06bb5d1d3160
fb8da1cf-e2f4-40b7-b5ec-d6c78cb63b84,8812fa8f-f760-4250-bd92-b4cf9e002cef,1690815f-a96f-4f41-af89-bde6e90ad560,https://greenery.com/product/5b50b820-1d0a-4231-9422-75e7f6b0cecf,2021-02-11T14:07:33Z,page_view,,5b50b820-1d0a-4231-9422-75e7f6b0cecf
2df3730e-a8f7-476e-a093-2f0ed24808c7,8812fa8f-f760-4250-bd92-b4cf9e002cef,1690815f-a96f-4f41-af89-bde6e90ad560,https://greenery.com/product/c7050c3b-a898-424d-8d98-ab0aaad7bef4,2021-02-11T14:05:42Z,page_view,,c7050c3b-a898-424d-8d98-ab0aaad7bef4
c0233a15-ab53-4f9e-91cf-4595a9130e7b,44fbb303-c159-458d-8fb2-baae0a5df657,bf7367be-d029-4255-81a1-3a295eeb9c56,https://greenery.com/checkout/e86dab74-f840-482c-b833-0e60b4e58a27,2021-02-11T23:49:10Z,checkout,e86dab74-f840-482c-b833-0e60b4e58a27,
1bdf1fca-38d4-4d99-a11d-e046c9a598a2,44fbb303-c159-458d-8fb2-baae0a5df657,bf7367be-d029-4255-81a1-3a295eeb9c56,https://greenery.com/shipping/e86dab74-f840-482c-b833-0e60b4e58a27,2021-02-12T06:49:14Z,package_shipped,e86dab74-f840-482c-b833-0e60b4e58a27,
c1bed9cd-b27c-445a-a3fc-f9a319781417,44fbb303-c159-458d-8fb2-baae0a5df657,bf7367be-d029-4255-81a1-3a295eeb9c56,https://greenery.com/product/5ceddd13-cf00-481f-9285-8340ab95d06d,2021-02-11T23:48:49Z,add_to_cart,,5ceddd13-cf00-481f-9285-8340ab95d06d
d8a951a8-1977-4c66-9bcc-f6a85d056440,44fbb303-c159-458d-8fb2-baae0a5df657,bf7367be-d029-4255-81a1-3a295eeb9c56,https://greenery.com/product/5ceddd13-cf00-481f-9285-8340ab95d06d,2021-02-11T23:47:00Z,page_view,,5ceddd13-cf00-481f-9285-8340ab95d06d
a1799158-0619-4af7-8a5b-0a6b9eddff29,44fbb303-c159-458d-8fb2-baae0a5df657,bf7367be-d029-4255-81a1-3a295eeb9c56,https://greenery.com/product/6f3a3072-a24d-4d11-9cef-25b0b5f8a4af,2021-02-11T23:46:10Z,add_to_cart,,6f3a3072-a24d-4d11-9cef-25b0b5f8a4af
6a09a049-6394-4a43-8565-a168e42fc66d,44fbb303-c159-458d-8fb2-baae0a5df657,bf7367be-d029-4255-81a1-3a295eeb9c56,https://greenery.com/product/6f3a3072-a24d-4d11-9cef-25b0b5f8a4af,2021-02-11T23:44:07Z,page_view,,6f3a3072-a24d-4d11-9cef-25b0b5f8a4af
f2113df3-6953-4e4e-84e4-06cd84a15c74,44fbb303-c159-458d-8fb2-baae0a5df657,bf7367be-d029-4255-81a1-3a295eeb9c56,https://greenery.com/product/5b50b820-1d0a-4231-9422-75e7f6b0cecf,2021-02-11T23:47:34Z,page_view,,5b50b820-1d0a-4231-9422-75e7f6b0cecf
2c0fb3d8-a28f-4161-a9be-c247e85a6f4d,44fbb303-c159-458d-8fb2-baae0a5df657,bf7367be-d029-4255-81a1-3a295eeb9c56,https://greenery.com/product/a88a23ef-679c-4743-b151-dc7722040d8c,2021-02-11T23:46:11Z,page_view,,a88a23ef-679c-4743-b151-dc7722040d8c
80c166b1-e070-4979-83b6-138bf931c7d9,abd22171-a9b4-4d96-80a8-f1701c67ca60,79bdfd27-a0a7-4e4f-9d75-0c12c72ce7f1,https://greenery.com/checkout/608b352f-dc9d-4f97-bcd3-a6f0d9b567f4,2021-02-10T01:56:13Z,checkout,608b352f-dc9d-4f97-bcd3-a6f0d9b567f4,
af8d4456-84d2-4998-b992-9f55ed403467,abd22171-a9b4-4d96-80a8-f1701c67ca60,79bdfd27-a0a7-4e4f-9d75-0c12c72ce7f1,https://greenery.com/shipping/608b352f-dc9d-4f97-bcd3-a6f0d9b567f4,2021-02-10T04:56:15Z,package_shipped,608b352f-dc9d-4f97-bcd3-a6f0d9b567f4,
9cfdba51-4895-4c2e-bbf5-bf3c6d684829,abd22171-a9b4-4d96-80a8-f1701c67ca60,79bdfd27-a0a7-4e4f-9d75-0c12c72ce7f1,https://greenery.com/product/be49171b-9f72-4fc9-bf7a-9a52e259836b,2021-02-10T01:55:27Z,add_to_cart,,be49171b-9f72-4fc9-bf7a-9a52e259836b
620b2a69-e9ae-4e17-9a23-02354df01343,abd22171-a9b4-4d96-80a8-f1701c67ca60,79bdfd27-a0a7-4e4f-9d75-0c12c72ce7f1,https://greenery.com/product/be49171b-9f72-4fc9-bf7a-9a52e259836b,2021-02-10T01:54:21Z,page_view,,be49171b-9f72-4fc9-bf7a-9a52e259836b
dc0b75fc-5be6-4484-8000-ee60cfc7be01,abd22171-a9b4-4d96-80a8-f1701c67ca60,79bdfd27-a0a7-4e4f-9d75-0c12c72ce7f1,https://greenery.com/product/843b6553-dc6a-4fc4-bceb-02cd39af0168,2021-02-10T01:54:27Z,page_view,,843b6553-dc6a-4fc4-bceb-02cd39af0168
e6b3a3b0-81ff-4786-bf64-f6b5a558ee75,abd22171-a9b4-4d96-80a8-f1701c67ca60,79bdfd27-a0a7-4e4f-9d75-0c12c72ce7f1,https://greenery.com/product/37e0062f-bd15-4c3e-b272-558a86d90598,2021-02-10T01:53:35Z,page_view,,37e0062f-bd15-4c3e-b272-558a86d90598
4c5d5a32-2bf7-4f6f-a2f5-f36dcbe1e486,49560e73-8aea-4c54-adff-2c944dcfb9cd,393de08c-725c-457a-a591-16030480eb80,https://greenery.com/checkout/f41a7205-5a93-4d93-8988-ad1ee619ae2a,2021-02-11T09:26:15Z,checkout,f41a7205-5a93-4d93-8988-ad1ee619ae2a,
f51e5b22-69cb-40ae-8856-ab1ca6450dd0,49560e73-8aea-4c54-adff-2c944dcfb9cd,393de08c-725c-457a-a591-16030480eb80,https://greenery.com/shipping/f41a7205-5a93-4d93-8988-ad1ee619ae2a,2021-02-11T11:26:20Z,package_shipped,f41a7205-5a93-4d93-8988-ad1ee619ae2a,
0290b550-135e-4022-9c25-ba798debe64c,49560e73-8aea-4c54-adff-2c944dcfb9cd,393de08c-725c-457a-a591-16030480eb80,https://greenery.com/product/64d39754-03e4-4fa0-b1ea-5f4293315f67,2021-02-11T09:25:41Z,add_to_cart,,64d39754-03e4-4fa0-b1ea-5f4293315f67
dfb547ba-3e6f-439a-bb1c-12214e8a5a1d,49560e73-8aea-4c54-adff-2c944dcfb9cd,393de08c-725c-457a-a591-16030480eb80,https://greenery.com/product/64d39754-03e4-4fa0-b1ea-5f4293315f67,2021-02-11T09:24:04Z,page_view,,64d39754-03e4-4fa0-b1ea-5f4293315f67
b66eaf26-ffe6-42f3-b599-290ea7a81182,49560e73-8aea-4c54-adff-2c944dcfb9cd,393de08c-725c-457a-a591-16030480eb80,https://greenery.com/product/37e0062f-bd15-4c3e-b272-558a86d90598,2021-02-11T09:25:10Z,page_view,,37e0062f-bd15-4c3e-b272-558a86d90598
6094067b-13e6-4b8c-b1ad-bd2e17e61234,49560e73-8aea-4c54-adff-2c944dcfb9cd,393de08c-725c-457a-a591-16030480eb80,https://greenery.com/product/58b575f2-2192-4a53-9d21-df9a0c14fc25,2021-02-11T09:24:23Z,page_view,,58b575f2-2192-4a53-9d21-df9a0c14fc25
ae141af9-b497-4b54-8207-e3a356ef764c,61b2bc07-1dd8-4b2a-a135-f73e215ed6e0,4d3c9f53-0667-4a80-8259-12200fe75761,https://greenery.com/checkout/630bc8fb-239e-49e8-9911-90f5ee5637c6,2021-02-10T00:06:49Z,checkout,630bc8fb-239e-49e8-9911-90f5ee5637c6,
5a32b7df-a159-4d4b-ae4c-9e30e7592dba,61b2bc07-1dd8-4b2a-a135-f73e215ed6e0,4d3c9f53-0667-4a80-8259-12200fe75761,https://greenery.com/shipping/630bc8fb-239e-49e8-9911-90f5ee5637c6,2021-02-10T05:06:54Z,package_shipped,630bc8fb-239e-49e8-9911-90f5ee5637c6,
4b2d84d8-35bc-41e8-9575-97b941d6fcc0,61b2bc07-1dd8-4b2a-a135-f73e215ed6e0,4d3c9f53-0667-4a80-8259-12200fe75761,https://greenery.com/product/579f4cd0-1f45-49d2-af55-9ab2b72c3b35,2021-02-10T00:06:27Z,add_to_cart,,579f4cd0-1f45-49d2-af55-9ab2b72c3b35
ae99bbce-34ef-4054-a991-6a397bf2face,61b2bc07-1dd8-4b2a-a135-f73e215ed6e0,4d3c9f53-0667-4a80-8259-12200fe75761,https://greenery.com/product/579f4cd0-1f45-49d2-af55-9ab2b72c3b35,2021-02-10T00:05:33Z,page_view,,579f4cd0-1f45-49d2-af55-9ab2b72c3b35
0116fd99-7b3d-41b8-9e88-f900197bd9bf,61b2bc07-1dd8-4b2a-a135-f73e215ed6e0,4d3c9f53-0667-4a80-8259-12200fe75761,https://greenery.com/product/e5ee99b6-519f-4218-8b41-62f48f59f700,2021-02-10T00:04:41Z,add_to_cart,,e5ee99b6-519f-4218-8b41-62f48f59f700
dbacbdbd-7219-4c00-998a-10cb5bc695bc,61b2bc07-1dd8-4b2a-a135-f73e215ed6e0,4d3c9f53-0667-4a80-8259-12200fe75761,https://greenery.com/product/e5ee99b6-519f-4218-8b41-62f48f59f700,2021-02-10T00:03:51Z,page_view,,e5ee99b6-519f-4218-8b41-62f48f59f700
8a3bcfa3-cc1f-465c-979c-48e3bb754094,61b2bc07-1dd8-4b2a-a135-f73e215ed6e0,4d3c9f53-0667-4a80-8259-12200fe75761,https://greenery.com/product/5b50b820-1d0a-4231-9422-75e7f6b0cecf,2021-02-10T00:04:49Z,page_view,,5b50b820-1d0a-4231-9422-75e7f6b0cecf
152b6fdf-6919-42ef-af44-7904db535fa9,30b649a5-2247-402f-b62f-5fd2db1127f0,8af678e5-c051-4ca2-88f3-4c903d77a3f6,https://greenery.com/checkout/431ed9a0-8475-4928-a7b2-81db3f1a2dea,2021-02-11T08:07:20Z,checkout,431ed9a0-8475-4928-a7b2-81db3f1a2dea,
15601895-a6a0-46e9-8143-e028f2907bf8,30b649a5-2247-402f-b62f-5fd2db1127f0,8af678e5-c051-4ca2-88f3-4c903d77a3f6,https://greenery.com/shipping/431ed9a0-8475-4928-a7b2-81db3f1a2dea,2021-02-11T10:07:21Z,package_shipped,431ed9a0-8475-4928-a7b2-81db3f1a2dea,
ff2e4a93-a619-4c9f-83d0-7f282f70fc7a,30b649a5-2247-402f-b62f-5fd2db1127f0,8af678e5-c051-4ca2-88f3-4c903d77a3f6,https://greenery.com/product/e2e78dfc-f25c-4fec-a002-8e280d61a2f2,2021-02-11T08:06:54Z,add_to_cart,,e2e78dfc-f25c-4fec-a002-8e280d61a2f2
bb6e9f54-fb20-418b-ac7e-99402da09f5b,30b649a5-2247-402f-b62f-5fd2db1127f0,8af678e5-c051-4ca2-88f3-4c903d77a3f6,https://greenery.com/product/e2e78dfc-f25c-4fec-a002-8e280d61a2f2,2021-02-11T08:05:59Z,page_view,,e2e78dfc-f25c-4fec-a002-8e280d61a2f2
7fd1e0eb-9cfb-48b8-ac5d-e9e645e59464,30b649a5-2247-402f-b62f-5fd2db1127f0,8af678e5-c051-4ca2-88f3-4c903d77a3f6,https://greenery.com/product/fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80,2021-02-11T08:05:39Z,add_to_cart,,fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80
181281dc-300d-40a3-ad4a-2d0548903b25,30b649a5-2247-402f-b62f-5fd2db1127f0,8af678e5-c051-4ca2-88f3-4c903d77a3f6,https://greenery.com/product/fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80,2021-02-11T08:03:59Z,page_view,,fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80
11deea87-834c-460d-b979-f0046c80b456,30b649a5-2247-402f-b62f-5fd2db1127f0,8af678e5-c051-4ca2-88f3-4c903d77a3f6,https://greenery.com/product/bb19d194-e1bd-4358-819e-cd1f1b401c0c,2021-02-11T08:06:04Z,page_view,,bb19d194-e1bd-4358-819e-cd1f1b401c0c
643e2261-9cac-4064-b479-34a92227af56,2fa3326a-7d3b-46bb-bfe0-54c48f7e3d4b,f47ac0f5-2afa-4e71-8328-bd881947159b,https://greenery.com/checkout/682824be-efb5-4ff6-a61b-70342f7d7606,2021-02-10T12:28:10Z,checkout,682824be-efb5-4ff6-a61b-70342f7d7606,
13c2d07f-6162-498e-97e5-0cf88d6a0899,2fa3326a-7d3b-46bb-bfe0-54c48f7e3d4b,f47ac0f5-2afa-4e71-8328-bd881947159b,https://greenery.com/shipping/682824be-efb5-4ff6-a61b-70342f7d7606,2021-02-10T20:28:15Z,package_shipped,682824be-efb5-4ff6-a61b-70342f7d7606,
